Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
25,"KH Plattig, S Dazert, T Maeyama",A new gustometer for computer evaluation of taste responses in men and animals,1988,Acta Oto-Laryngologica,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.3109/00016488809125115,"https://scholar.google.com/scholar?cites=15733176271591994650&as_sdt=2005&sciodt=0,5&hl=en",2,2021-03-25 18:21:59,,,,,,,,,10,5,3,3,2,"… saltiness perception. NaCl + bacon odour 68, Water 0.16 and 0.64 mol l −1 (gustometer), Selected participants n = 25, Salty taste intensity on a VAS, Enhancement of saltiness perception. Lower enhancement at high salt level. NaCl …"
0,"M Akabas, J Dodd, Q Al-Awqati",Tenth Annual Meeting of the Association for Chemoreception Sciences (AChemS X),1988,Chemical Senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/13/4/671/295371,,256,2021-03-25 18:21:59,CITATION,,,,,,,,2,0.5,1,4,4,"… In conditions calling for sampling Flowing solutions, the tongue was dipped into the tongue bath of a Temperature-controlled Flow Gustometer (TFG) that was designed and built in the John B. Pierce Laboratory electronics and machine shop …"
3,"G Probst, S Dazert, T Maeyama, KH Plattig",Averaged EEG responses after stimulation of human tongue by means of a new gustometer device,1987,Pflügers Arch Eur J Physiol,,,"https://scholar.google.com/scholar?cites=8057157402868525270&as_sdt=2005&sciodt=0,5&hl=en",9,2021-03-25 18:21:59,CITATION,,,,,,,,11,3.67,3,4,3,"Previous attempts to uncover a relation between taste processing and weight status have yielded inconclusive results leaving it unclear whether lean and obese individuals process taste differently, and whether group differences reflect differential sensory encoding or evaluative …"
15,"PGJ Ganzevles, JHA Kroeze",Cross-adaptation in taste measured with a filter-paper method,1987,Chemical Senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/12/2/341/416331,"https://scholar.google.com/scholar?cites=14489792177973521121&as_sdt=2005&sciodt=0,5&hl=en",295,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,10,… 50 Abb. 15: Experimentier- und ein Forschungsolfaktometer 56 Abb. 16: Funktionsweise eines Olfaktometers 57 Abb. 17: Gustometer 63 Page 8. 8 1. Einleitung und Fragestellung Der Geruchs- und Geschmackssinn sind eng miteinander verbunden. Das ist …
73,"R Grant, MM Ferguson, R Strang…",Evoked taste thresholds in a normal population and the application of electrogustometry to trigeminal nerve disease.,1987,Journal of Neurology …,jnnp.bmj.com,https://jnnp.bmj.com/content/50/1/12.short,"https://scholar.google.com/scholar?cites=10227461011006448817&as_sdt=2005&sciodt=0,5&hl=en",143,2021-03-25 18:21:59,,,,,,,,,0,0,0,3,1,"… Page 3. Devezeaux De Lavergne et al. FOP—An Industry Perspective In liquids, taste enhancement by pulsatile stimulation of taste receptors has been evidenced using gustometers (22, 23) and can be applied to products through smart packaging design (24) …"
48,M Yoshida,A microcomputer (PC 9801/MS mouse) system to record and analyze time-intensity curves of sweetness,1986,Chemical Senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/11/1/105/373541,"https://scholar.google.com/scholar?cites=4255483161541844473&as_sdt=2005&sciodt=0,5&hl=en",275,2021-03-25 18:21:59,,,,,,,,,32,2,11,3,16,"The detection of bitter-tasting compounds by the gustatory system is thought to alert animals to the presence of potentially toxic food. Some, if not all, bitter stimuli activate specific taste receptors, the T2Rs, which are expressed in subsets of taste receptor cells on the tongue and palate …"
14,"BP Halpern, ST Kelling, HL Meiselman",An analysis of the role of stimulus removal in taste adaptation by means of simulated drinking,1986,Physiology & behavior,Elsevier,https://www.sciencedirect.com/science/article/pii/0031938486904543,"https://scholar.google.com/scholar?cites=18220778603772261144&as_sdt=2005&sciodt=0,5&hl=en",242,2021-03-25 18:21:59,,,,,,,,,37,1.85,9,4,20,… in developing and aged mice Gustatory system John Glendinning Barnard College Brief-access taste testing with automated gustometer to derive a robust concentration-response function Gustatory system Michael Tordoff Monell …
223,"H Tomita, M Ikeda, Y Okuda",Basis and practice of clinical taste examinations,1986,Auris Nasus Larynx,Elsevier,https://www.sciencedirect.com/science/article/pii/S0385814686800293,"https://scholar.google.com/scholar?cites=15865095229897384592&as_sdt=2005&sciodt=0,5&hl=en",180,2021-03-25 18:21:59,,,,,,,,,0,0,0,2,2,"… 2 Figure 2. “Gustometer” for precise gustatory stimulation in humans … And a similar set-up has become commercially available in recent years in the form of a “gustometer”, (GU002, Burghart Messtechnik, Wedel, Germany, Fig 2) …"
3,DG Sessions,Following Partial Laryngectomy,1986,Rehabilitation and Treatment of Head and Neck …,books.google.com,https://books.google.com/books?hl=en&lr=&id=LyPDfOLP3UIC&oi=fnd&pg=PA35&dq=gustometer+-rats+-rodents&ots=TEwfPUjWxe&sig=HCMM0NoGmQMe7UHF7vfIKaj0oiM,"https://scholar.google.com/scholar?cites=15724130406388709280&as_sdt=2005&sciodt=0,5&hl=en",90,2021-03-25 18:21:59,HTML,,,,,,,,0,0,0,1,4,Page 1. 1 UNIVERSIDAD CATOLICA SAN PABLO FACULTAD DE CIENCIAS ECONOMICAS EMPRESARIALES Y HUMANAS ESCUELA PROFESIONAL DE ADMINISTRACION DE NEGOCIOS “Plan de negocios para la implementación de un camión de …
30,"ST Kelling, BP Halpern",The physical characteristics of open flow and closed flow taste delivery apparatus,1986,Chemical senses,academic.oup.com,https://academic.oup.com/chemse/article-abstract/11/1/89/373655,"https://scholar.google.com/scholar?cites=16794660506673487653&as_sdt=2005&sciodt=0,5&hl=en",125,2021-03-25 18:21:59,,,,,,,,,10,0.31,5,2,32,"… REFERENCES 1. Abrahams, H.; Krakauer, D.; Dallenbach, KM Gustatory adapta- tion to salt. Am. J. Psychol. 49:462-469; 1937. 2. Bekesy, G. v. The effect of adaptation on the taste threshold observed with a semiautomatic gustometer. J. Gen. Physiol. 48:481-488; 1965 …"
9,M O'Mahony,"Alternative explanations for procedural effects on magnitude-estimation exponents for taste, invoking adaptation, context, and volume effects",1984,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/p130067,"https://scholar.google.com/scholar?cites=15403113734261387005&as_sdt=2005&sciodt=0,5&hl=en",176,2021-03-25 18:21:59,,,,,,,,,30,0.86,15,2,35,"… Some are bas- ed upon the Hahn and Gunther gustometer ('Geschmacksluppe') (Bartoshuk, 1978; McBurney, 1978; Pfaffmann, 1935), in which a limited region of the dorsal anterior surface of the tongue is in contact with a small opening (typically < 2 cm2) past which liquid flows …"
25,"K Sato, R Kamata",Quantitative examination of taste deficiency due to radiation therapy.,1984,Radiation medicine,europepmc.org,https://europepmc.org/article/med/6546260,"https://scholar.google.com/scholar?cites=13170656994249934606&as_sdt=2005&sciodt=0,5&hl=en",26,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,6,"… 19 3.3. Das Gustometer..... 19 … Page 19. 16 Allen voran entwickelte die Firma Burghart Medizintechnik das Gu001 Gustometer (2009), von dem bereits der Nachfolger das Gu002 Gustometer (2010) auf dem Markt ist …"
0,"DS Sardana, BD Shah",A critical assessment of electro-diagnostic test in final nerve paralysis,1983,Indian Journal of Otolaryngology,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/BF02993793.pdf&casa_token=cBeJ-jgPe0MAAAAA:ogjyaQrRMV3o4RSY6Z6tCEh47W2BQDukpvDTdWhrAdu_m1NJpyQES9sYSL4Al8TTh-IZ6dhUbrseAR0ZOA,,164,2021-03-25 18:21:59,PDF,,,,,,,,0,0,0,6,114,"… 210. Gicht, Behandlung der. 321. Glykogenbildung in derLeber. 638. Glyzerin, Nährwert des. 326. Gustometer. 443. H. Hafersupp endiät bei Diabetes. 322. Hainessche Lösung zum Nachweis von 'Traubenzucker. 654. Hämatemesis bei Rheumatismus des Magens …"
58,"R Metson, DG Hanson",Bilateral facial nerve paralysis following arterial embolization for epistaxis,1983,Otolaryngology—Head and Neck …,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/019459988309100318,"https://scholar.google.com/scholar?cites=14984825723760902775&as_sdt=2005&sciodt=0,5&hl=en",120,2021-03-25 18:21:59,,,,,,,,,15,3,8,2,5,"… of 7% citric acid, SAFC, CAS 77-92-9, and 15% sucrose, SAFC, CAS 57-50-1) taste mixtures solutions were prepared with deionized water and presented as aliquots of 210 µL aerosol pulses delivered at 3.3 Hz during 900ms using a gustometer (Burghart Medizintechnik …"
10,"M O'Mahony, K Klapman, J Wong, S Atassi",Salt taste sensitivity and stimulus volume: effect of stimulus residuals,1982,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/p110347,"https://scholar.google.com/scholar?cites=12791101318181868848&as_sdt=2005&sciodt=0,5&hl=en",287,2021-03-25 18:21:59,,,,,,,,,0,0,0,5,,"… By means of dedicated taste stimulus delivery system (gustometer) with special characteristic able to elicit ERPs (quasi-squared pulsed stimuli, constant temperature of 38°C) we aimed to characterize the event related potentials (ERPs) of taste, temperature and mechano …"
8,"NK Soni, P Chatterji, UN Tyagi, SK Nahata…",Gustation in oral submucous fibrosis,1981,Indian Journal of …,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/BF02993778.pdf&casa_token=_Tnrq-cd1-cAAAAA:fx3V0S_KOQTXAe8ov1aM8PpQH8a5pvBX4kgIzQdzda96rMhJZMBBvM6B0impz2J73U5cnTulPkiLDBbbMg,"https://scholar.google.com/scholar?cites=8442949105986212906&as_sdt=2005&sciodt=0,5&hl=en",137,2021-03-25 18:21:59,PDF,,,,,,,,2,1,0,5,2,"… In brief, 0.5 mL of milkshake was delivered over the course of 2s using an MRI compatible gustometer. The gustometer consisted of programmable BS-8000 syringe pumps (Braintree Scientific, Braintree, Massachusetts) that were loaded with 60 mL syringes containing …"
0,"DS Sardana, AK Tewari",Taste disturbances in head injury,1980,Indian Journal of Otolaryngology,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/BF02992138&casa_token=K0jigzm2C3sAAAAA:lNrAgwuT6sfO3fwNnd9b2HfgoePyqWOsbPEndWLPDlouYcO6sX4Qjr9TsTFG1H3Z6ncgtLUpEdWvD8u48w,,165,2021-03-25 18:21:59,,,,,,,,,37,4.11,37,1,9,"… Pfeiffer et al. used a computer-controlled olfactometer and gustometer in order to control the delivery of the odorant and tastant. Similar effects were observed when the odour was delivered ret- ronasally providing, once again, that it was delivered synchronously with the tastant …"
25,Y OKUDA,The method of gustatory test by filter-paper disc,1980,Nippon Jibiinkoka Gakkai Kaiho,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jibiinkoka1947/83/9/83_9_1071/_article/-char/ja/,"https://scholar.google.com/scholar?cites=14216856593862459940&as_sdt=2005&sciodt=0,5&hl=en",302,2021-03-25 18:21:59,,,,,,,,,48,1.14,48,1,42,"… The intention was that every group should be composed of 30 individuals but, due to the age distribution of the patients seeking treatment, it was difficult to obtain as many as 30 volunteers for groups A through E. For the present study, a modified electro- gustometer based on …"
22,TOM EKSTRAND,"Bell's palsy: prognostic accuracy of case history, sialometry and taste impairment",1979,Clinical Otolaryngology & Allied Sciences,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2273.1979.tb01885.x,"https://scholar.google.com/scholar?cites=3421027589335554228&as_sdt=2005&sciodt=0,5&hl=en",98,2021-03-25 18:21:59,,,,,,,,,0,0,0,5,,"… for thermal taster screening, and intra-oral ATS (advanced thermal stimulator) thermode probe applied to the tongue. Gustometer 12 V pumps Disposable plastic spray nozzles Liquid stimulus reservoirs 12 m plastic tubes to scanner 12 V battery and opto-isolated interfaces to …"
0,WN BV,ELECTRO-GUSTOMETER,1979,Scandinavian Audiology,Taylor & Francis,,,12,2021-03-25 18:21:59,CITATION,,,,,,,,0,0,0,6,,"Page 1. Non-chemically modified waxy rice starch stabilised wow emulsions for salt reduction Kasprzak, Miroslaw M.; Wilde, Peter; Hill, Sandra E.; Harding, Stephen E.; Ford, Rebecca L; Wolf, Bettina DOI: 10.1039/c8fo01938j License: Creative Commons: Attribution (CC BY) …"
51,"ME Glasscock III, RJ Wiet, CG Jackson…",Rehabilitation of the face following traumatic injury to the facial nerve,1979,The …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/lary.5540890904,"https://scholar.google.com/scholar?cites=12226473333224902154&as_sdt=2005&sciodt=0,5&hl=en",200,2021-03-25 18:21:59,,,,,,,,,0,0,0,2,64,"… TASK B: To evaluate existing or possible wind-measuring instruments, such as anemometers, gustometers, and bivanes, to determine their suitability for field use in measuring the three-dimensional large- scale structure of the atmosphere, TASK C ; To recommend one or more …"
95,M O'Mahony,Salt taste adaptation: the psychophysical effects of adapting solutions and residual stimuli from prior tastings on the taste of sodium chloride,1979,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/p080441,"https://scholar.google.com/scholar?cites=9008989359641824318&as_sdt=2005&sciodt=0,5&hl=en",146,2021-03-25 18:21:59,,,,,,,,,21,5.25,5,4,4,"… Recently, a new‐generation of pulsed taste delivery device has been developed (Gustometer GU002/GM05; Burghart, Wedel, Germany) and has been demonstrated to elicit gERPs (Iannilli, Beger, Furer, & Hummel, 2015) … 2.4 Gustometer …"
48,B Nilsson,Taste acuity of the human palate: II. Studies with electrogustometry on subjects in different age groups,1979,Acta Odontologica Scandinavica,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.3109/00016357909027584,"https://scholar.google.com/scholar?cites=5594385191250141594&as_sdt=2005&sciodt=0,5&hl=en",91,2021-03-25 18:21:59,,,,,,,,,4,2,1,4,2,"Taste research has been hampered by technical difficulties, mostly because liquid taste stimuli are difficult to control in terms of timing and application area. Exact stimulus control requires a gustometer, but the existing devices are either not well-documented or rather …"
55,DH McBurney,Psychological dimensions and perceptual analyses of taste,1978,"Handbook of Perception, Vol. VIA: Tasting and …",books.google.com,https://books.google.com/books?hl=en&lr=&id=XdgC8UDWfh4C&oi=fnd&pg=PA125&dq=gustometer+-rats+-rodents&ots=397O6ibsFf&sig=EKO5yFBZ24N4sBjznteVQ2asP5U,"https://scholar.google.com/scholar?cites=3332135883970639335&as_sdt=2005&sciodt=0,5&hl=en",155,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,43,… fron “Consiglio Italy SMALL SIZED • EASY TO OPERATE • TECHNIOUE • LOW COSTS e FST - 70 DIGITAL DISPLAY » ADVANCED MAGNETIC FIELD STRENGTH TESTER Control of: Other instruments; • Telemagnetic loops • Digital Display Gustometer- • Miniloops same size …
5,"KA Greville, WJ Keith",The effectiveness of two infant hearing screening programmes in New Zealand,1978,Scandinavian audiology,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.3109/01050397809076280,"https://scholar.google.com/scholar?cites=16335308873005742040&as_sdt=2005&sciodt=0,5&hl=en",279,2021-03-25 18:21:59,,,,,,,,,20,1.33,20,1,15,Page 1. Critical Reading Making sense of research Papers in life sciences and medicine Ben Yudkin El Routledge Tay'm'& Francis Group LONDON AND NEW YORK Also available as a printed book see title verso for ISBN details Page 2 …
78,"JF Gent, DH McBurney",Time course of gustatory adaptation,1978,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03208298,"https://scholar.google.com/scholar?cites=11421692990429930398&as_sdt=2005&sciodt=0,5&hl=en",109,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,2,"… verschiedenen Aspekte des Geschmackssinns mit Hilfe eines sogenannten Gustometers, einem per Computer gesteuerten Gerät mit speziellen Eigenschaften, welches einem die … Zunge geleistet werden, zum anderen untersucht werden, ob das Gustometer vergleichbare …"
29,B Nilsson,Taste acuity of the human palate I. Studies with electrogustometry and taste solutions on young adults,1977,Acta Odontologica Scandinavica,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.3109/00016357709055990,"https://scholar.google.com/scholar?cites=13089512309622702016&as_sdt=2005&sciodt=0,5&hl=en",105,2021-03-25 18:21:59,,,,,,,,,0,0,0,4,1,"ABSTRACTBackground. The reward value of palatable foods is often cited as an important influence on eating behaviors, including intake of sugars. However, human."
16,"HL Meiselman, CN DuBose",Failure of instructional set to affect completeness of taste adaptation,1976,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03204174,"https://scholar.google.com/scholar?cites=14334947551152564042&as_sdt=2005&sciodt=0,5&hl=en",270,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,8,"… wurde mittels der Software PsychoPy eine Verbindung zwischen dem Magnetresonanztomo graphen, dem Olfaktometer oder Gustometer und der Bedienungseinheit des Probanden hergestellt … Bei dieser Variante wird ein Geschmackssimulator bzw. ein Gustometer benötigt …"
9,F Ratliff,Georg von Békésy,1976,Biographical Memoirs: Volume 48,books.google.com,https://books.google.com/books?hl=en&lr=&id=43U3AD_F9UMC&oi=fnd&pg=PT33&dq=gustometer+-rats+-rodents&ots=ph3ker35aG&sig=yMQrnxrmQboheu7b0edO-qPLMGk,"https://scholar.google.com/scholar?cites=10913932619185555382&as_sdt=2005&sciodt=0,5&hl=en",313,2021-03-25 18:21:59,,,,,,,,,53,7.57,27,2,7,"Objective Although soft drinks are heavily advertised, widely consumed, and have been associated with obesity, little is understood regarding neural responsivity to soft drink intake, anticipated i..."
25,HL Meiselman,Effect of response task on taste adaptation,1975,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03203974,"https://scholar.google.com/scholar?cites=14323380320214576110&as_sdt=2005&sciodt=0,5&hl=en",133,2021-03-25 18:21:59,,,,,,,,,112,14,56,2,8,JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …
16,"M O'Mahony, M Dunn",Do sensitivity drifts occur for stimuli other than sodium chloride? A preliminary investigation,1974,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/p030213,"https://scholar.google.com/scholar?cites=11613154370431893234&as_sdt=2005&sciodt=0,5&hl=en",117,2021-03-25 18:21:59,,,,,,,,,51,1.21,13,4,42,… Taste may be tested by electrical gustometer or by applying various chemicals directly to the tongue.4'11 In either case the results are likely to be invalid if the patient is a smoker or has in- gested alcohol in the past 24 hours. Salivary Flow …
0,"H MOMahony, E King",Pair comparison and ascending series NaCl thresholds,1974,Perception,Pion Limited,,,172,2021-03-25 18:21:59,CITATION,,,,,,,,0,0,0,1,52,"… https://doi.org/10.1017/S0022215100068638 Downloaded from https://www.cambridge.org/core. Indexed by Google, on 19 Mar 2020 at 10:50:56, subject to the Cambridge Core terms of use, Page 13. ADVERTISEMENTS XI GUSTOMETER Anodal Galvanic Tongue Stimulator …"
28,M O'MAHONY,Taste adaptation: the case of the wandering zero,1974,International Journal of Food Science & …,Wiley Online Library,https://ifst.onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2621.1974.tb01739.x,"https://scholar.google.com/scholar?cites=13360367784691923028&as_sdt=2005&sciodt=0,5&hl=en",131,2021-03-25 18:21:59,,,,,,,,,0,0,0,2,6,… CSIRO's research capability includes a customised Simultaneous Gustometer- Olfactometer which helps build predictive flavour models; taste control technologies; and Smoothed Particle Hydrodynamics to determine food texture integrity …
34,"M O'Mahony, L Godman",The effect of interstimulus procedures,1974,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03198572,"https://scholar.google.com/scholar?cites=6905663702500701100&as_sdt=2005&sciodt=0,5&hl=en",152,2021-03-25 18:21:59,,,,,,,,,3,0.6,1,4,5,"… Stimulation was performed with a gustometer using the following aqueous solutions: saccharose 20% (sweet), sodium chloride (NaCl) 7.5% (salty), citrate 5% (sour), and quinine 0.02% (bitter) … 1), three of which were connected to the gustometer …"
13,M O'Mahony,A note on the reliability of subjective judgment in discerning when the mouth is clear of salt taste stimuli,1973,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03211179,"https://scholar.google.com/scholar?cites=7406554635849013508&as_sdt=2005&sciodt=0,5&hl=en",96,2021-03-25 18:21:59,,,,,,,,,0,0,0,4,,"… Proc 9th Ann Conf IEEE. Engin Med Biol Soc 2961 962. 1987b 11. Plattig K.-H., Dazert S. Maeyama T: A new gustometer for computer evaluation of taste responses in men and animals. Acta Otolaryngol (Stockh) Suppl 158: 123-128, 1988 12 …"
28,"H Tomita, Y Okuda, H Tomiyama…",Electrogustometry in facial palsy,1972,Archives of …,jamanetwork.com,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/604120?casa_token=SqoesRgs2QIAAAAA:1XmYabKxyg4HRUzHADdGkf8m-CRYpE77tRTIMtNBRjGtGFXwh8rAk5wiJpyHLAZiBaQxaKN5isA,"https://scholar.google.com/scholar?cites=12041329949520711554&as_sdt=2005&sciodt=0,5&hl=en",142,2021-03-25 18:21:59,,,,,,,,,9,0.18,9,1,51,"… of the tongue (elec- trodes 2, 3, 5 and 6). For these five electrodes, however, all average thresholds lie within the rather narrow range of 2.0-6.1 ,uA, a spread which is very moderate compared with the average standard deviations and the total range of the gustometer (0-300 PA …"
27,"HL Meiselman, HE Bose, WF Nykvist",Magnitude production and magnitude estimation of taste intensity,1972,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03212885,"https://scholar.google.com/scholar?cites=14439589274573520364&as_sdt=2005&sciodt=0,5&hl=en",5,2021-03-25 18:21:59,,,,,,,,,18,3,5,4,6,… Sensory and Simultaneous Gustometer Olfactometer Procedures. A simultaneous gustometer olfactometer (SGO) was used to deliver the samples to the assessors for evaluation. A description of the SGO is in Niimi et al. (2014c) …
28,M O'Mahony,The interstimulus interval for taste: 2. Salt taste sensitivity drifts and the effects on intensity scaling and threshold measurement,1972,Perception,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1068/p010217,"https://scholar.google.com/scholar?cites=16922831961989435002&as_sdt=2005&sciodt=0,5&hl=en",106,2021-03-25 18:21:59,,,,,,,,,2,0.33,1,3,6,
87,HL Meiselman,Effect of presentation procedure on taste intensity functions,1971,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03205758,"https://scholar.google.com/scholar?cites=2714407887913959271&as_sdt=2005&sciodt=0,5&hl=en",95,2021-03-25 18:21:59,,,,,,,,,0,0,0,1,46,
5,D Sumner,Measurement of electrical taste threshold,1971,,journals.sagepub.com,https://journals.sagepub.com/doi/pdf/10.1177/003591577106400633,"https://scholar.google.com/scholar?cites=10908468488682290571&as_sdt=2005&sciodt=0,5&hl=en",161,2021-03-25 18:21:59,PDF,,,,,,,,10,0.19,10,1,53,"… J. appl. Physiol. 19, 1105--1113 (1964). 4. -- Duplexity theory of taste. Science 145, 834--835 (1964). 5. -- The effect of adaptation on the taste threshold observed with a semi- automatic gustometer. J. gen. Physiol. 48, 481--488 (1965) …"
0,"GM Philips, I Amplifier","The technique of averaging the EEG has one precondition however, which can hardly be fulfilled",1971,Gustation and Olfaction,Academic Press,,,48,2021-03-25 18:21:59,CITATION,,,,,,,,5,1.67,1,5,3,"… a highly appetitive control cue (lychee juice). The gustatory stimuli were delivered to participants via Teflon tubing (Cole-Parmer, Vernon Hills, IL) using a computer-controlled gustometer. Each trial began with the word “Ready …"
9,M Føns,Electrogustometry: Spatial Threshold Variations,1970,Acta oto-laryngologica,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.3109/00016487009123391,"https://scholar.google.com/scholar?cites=17670793509341154997&as_sdt=2005&sciodt=0,5&hl=en",168,2021-03-25 18:21:59,,,,,,,,,1,0.03,0,3,29,"… Fig. 4. EP responses from seven subjects to dual stimulation. REFERENCES [1] KH Planig, S. Dazen and T. Maeyama, MA new gustometer for computer evaluation of taste responses in man and animals,"" Acta Otolaryngol. Suppl.(Stockh), vol. 458, pp. 123-128, 1988 …"
1,JP Tonkin,The modern management of Bell's palsy,1970,Medical Journal of Australia,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.5694/j.1326-5377.1970.tb63207.x,"https://scholar.google.com/scholar?cites=8479980778181607158&as_sdt=2005&sciodt=0,5&hl=en",217,2021-03-25 18:21:59,CITATION,,,,,,,,47,11.75,9,5,4,"… patients. A detailed account of the methods will be out of scope of this article; hence, only a brief summary has been given. An electro-gustometer can be used for the detection of taste thresholds (Williams and Cohen, 1978). One …"
78,T Cawthorne,Intratemporal facial palsy,1969,Archives of Otolaryngology,jamanetwork.com,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/602711?casa_token=TNaKXrMC-OoAAAAA:8T54e-1zs1I68wloV7Ek-UKx-c4igazWcMp1gUqmf8TggmMUYlhmgjjVNMxaelWKgzBWoNTOLnk,"https://scholar.google.com/scholar?cites=13598664283843860964&as_sdt=2005&sciodt=0,5&hl=en",215,2021-03-25 18:21:59,,,,,,,,,9,3,3,3,3,"… Stimuli are generally delivered using MR-compatible olfactometers (Sommer et al., 2012) and gustometers that are operated either by a computer or manually by the experimenter (Dalenberg et al., 2015, Veldhuizen et al., 2007) …"
0,H Weber,An electric gustometer and its use,1968,Zeitschrift fur medizinische Labortechnik,europepmc.org,https://europepmc.org/article/med/5734395,,8,2021-03-25 18:21:59,CITATION,,,,,,,,0,0,0,5,5,"… To determine whether the anorexigenic effect of salivary PYY and Ex-4 is modulated through taste perception, we utilized a Davis Rig gustometer to generate brief access taste response curves for a panel of tastants for all groups of treated mice …"
57,HL Meiselman,Magnitude estimations of the course of gustatory adaptation,1968,Perception & Psychophysics,Springer,https://link.springer.com/article/10.3758/BF03206299,"https://scholar.google.com/scholar?cites=14560350744460107362&as_sdt=2005&sciodt=0,5&hl=en",86,2021-03-25 18:21:59,,,,,,,,,2,0.33,1,4,6,… The change in cheese flavour intensity and difference in flavour character were measured relative to a reference using a panel (n=9). Model solutions were delivered by the simultaneous gustometer olfactometer. Increasing …
10,J Iielmbrecht,Psychophysik des elektrischen geschmacks: Qualitäts-und intensitätsbeziehungen,1968,"Archiv für klinische und experimentelle Ohren-, Nasen …",Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/BF00301321&casa_token=n5pCL1H3krMAAAAA:ugNPCuqIqMonHzNnmbfckEshwna28Iv3PFrNrz8y8s3cNT0wyfcr3qbvBdp9tyv0CUAb8GzJqyJqiL-NLA,"https://scholar.google.com/scholar?cites=18340831261097561556&as_sdt=2005&sciodt=0,5&hl=en",282,2021-03-25 18:21:59,,,,,,,,,9,0.2,9,1,45,"… Science, 145: 834-35. Copyright© National Academy of Sciences. All rights reserved. Page 56. Biographical Memoirs V. 48 47 1965 The effect of adaptation on the taste threshold observed with a semi-automatic gustometer. J. Gen. Physiol., 48: 481-88. Cochlea mechanics …"
10,"D Kranz, H Berndt, H Wagner",Untersuchungen zur altersveränderung der geschmacksschwelle,1968,Archiv für klinische und experimentelle …,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/BF00301315&casa_token=p-bqU-v0_o0AAAAA:4C8ftP-Q8ofCG-prACTb3WIGvnniFgAfEhOmLy8W5uciLTkRb3KqbQtw9Zit1IDORzS5meuU5oDQvO43Rg,"https://scholar.google.com/scholar?cites=11813784400903005502&as_sdt=2005&sciodt=0,5&hl=en",263,2021-03-25 18:21:59,,,,,,,,,0,0,0,2,3,… 43) Liking Rating on a 10-cm labeled analog scale Beverages spiked with tastant (43) Electrogustometry 8 series of DT Anodal current via gustometer (54) Taste intensity … baseline) Anodal current (2.5-370 µA) using gustometer DT Dietary …
